Date;MMM;AXP;AAPL;BA;CAT;CVX;CSCO;KO;DD;XOM;GE;GS;HD;INTC;IBM;JNJ;JPM;MCD;MRK;MSFT;NKE;PFE;PG;TRV;UNH;UTX;VZ;V;WMT;DIS;gspc
2014-12-05;16126695,00;9207048,00;11454792,00;13139732,00;9717128,00;10979134,00;2710475,00;4317177,00;72618,00;9311909,00;255327,00;19483833,00;9912991,00;3740173,00;16213266,00;10775571,00;6188788,00;9548025,00;6053879,00;4807785,00;9875877,00;3171026,00;8902564,00;10411508,00;9999545,00;11069347,00;4750536,00;6571805,00;8361776,00;9258327,00;194791,00
2014-12-08;15993521,00;9297478,00;11195815,00;12947917,00;9369877,00;10576094,00;2683863,00;4278498,00;7223042,00;9101492,00;2521857,00;19600467,00;9991586,00;3693507,00;16073248,00;10776564,00;6185827,00;9181213,00;6092276,00;4736294,00;9715804,00;3169044,00;8939995,00;105299,00;9958681,00;11244404,00;4778877,00;6565565,00;837271,00;9262277,00;193913,00
2014-12-09;15983585,00;9277604,00;11367139,00;12886299,00;9389551,00;1059689,00;270259,00;4169403,00;7171363,00;9069732,00;2511059,00;19627382,00;9912991,00;3662728,00;16185461,00;10729891,00;6164112,00;9057289,00;5908168,00;4725372,00;96472,00;3167061,00;893507,00;10448318,00;10068314,00;11437363,00;4585376,00;6591519,00;830611,00;9177356,00;194206,00
2014-12-10;15726186,00;9216985,00;11150991,00;12387384,00;9150508,00;10383981,00;2648381,00;4125765,00;7078938,00;8800756,00;2480628,00;19139912,00;9843349,00;3616063,00;15939188,00;10550149,00;5989405,00;8922461,00;5905215,00;4656859,00;9709838,00;315814,00;8865134,00;10372707,00;9875957,00;11289162,00;4513058,00;6531128,00;8248457,00;90,48;194694,00
2014-12-11;15816621,00;9254747,00;11118121,00;12261165,00;9118047,00;10388933,00;2660208,00;4118823,00;711869,00;885336,00;2494371,00;1929343,00;9975668,00;3643864,00;159948,00;10597816,00;6034809,00;9018626,00;5886367,00;4683668,00;9664968,00;3137324,00;890552,00;10403549,00;9939745,00;11342873,00;4530649,00;6566064,00;8332949,00;91,75;195865,00
2014-12-12;15614877,00;904308,00;10929865,00;12002763,00;8902612,00;10138394,00;2647395,00;4057333,00;6892101,00;8595303,00;2443325,00;18822908,00;992692,00;3597198,00;15429762,00;10370407,00;5926234,00;8983927,00;5725668,00;4661824,00;9589188,00;3067936,00;8820808,00;1026327,00;9843069,00;11154887,00;4454421,00;6407852,00;8330961,00;91,49;194206,00
2014-12-15;15588045,00;8947681,00;10780454,00;12132958,00;8828834,00;9987873,00;2629654,00;4023613,00;6884151,00;8625079,00;2413875,00;18495934,00;9953781,00;3566419,00;15199379,00;10323734,00;5839373,00;8769788,00;5649286,00;4634021,00;9515402,00;3059015,00;8786332,00;10256305,00;9794231,00;11131015,00;4438784,00;6405856,00;8343884,00;90,90;193035,00
2014-12-16;15806685,00;8768806,00;10633035,00;12348624,00;8788502,00;10071056,00;2620783,00;4005761,00;6819553,00;8576445,00;2404059,00;18273633,00;9656312,00;3530676,00;15035529,00;10204568,00;5767319,00;8795564,00;5634406,00;4484089,00;9294044,00;3040181,00;8802093,00;10255311,00;9553039,00;11262308,00;4449535,00;6323755,00;8246468,00;90,17;192351,00
2014-12-17;15960727,00;8987431,00;1089799,00;12429126,00;8828834,00;10498853,00;2642467,00;4120807,00;6982539,00;8835495,00;2420747,00;18445094,00;9843349,00;3598191,00;15087164,00;10334657,00;5899583,00;908604,00;571674,00;4541679,00;9422671,00;3084787,00;8934084,00;10387631,00;9880942,00;11328948,00;4538467,00;6465247,00;837271,00;91,38;190888,00
2014-12-18;16427821,00;9258722,00;11220716,00;12489751,00;9019675,00;10796925,00;2725259,00;4204115,00;717832,00;9047897,00;24911,00;19101035,00;10015463,00;3675636,00;15658159,00;10606753,00;6068368,00;9286299,00;5850656,00;4718421,00;9679925,00;3169044,00;9062137,00;10540843,00;10189908,00;11633308,00;459808,00;6592017,00;854269,00;92,61;191668,00
2014-12-19;16445709,00;9231892,00;11134058,00;12545407,00;9021642,00;1118313,00;2737087,00;4160477,00;7283664,00;9294044,00;2538663,00;19267513,00;10140819,00;3611098,00;15740581,00;10481629,00;6112785,00;9241687,00;5910175,00;4732322,00;9456572,00;316607,00;9067062,00;10520946,00;10214824,00;11497042,00;4595149,00;6529881,00;8465155,00;92,89;190595,00
2014-12-22;16623604,00;9303441,00;11249603,00;12743184,00;9081648,00;11094006,00;278144,00;4200148,00;7368138,00;9263275,00;2547581,00;1938315,00;10297015,00;36945,00;16031541,00;10599802,00;6113773,00;9308109,00;5848672,00;4764096,00;9565257,00;3180939,00;9121237,00;10576659,00;10269641,00;11651212,00;4643035,00;6593265,00;8586427,00;94,20;190888,00
2014-12-23;1658385,00;9323316,00;1120976,00;12923071,00;9197727,00;11284138,00;2784397,00;4261638,00;7472489,00;9388333,00;2564426,00;19488817,00;10322882,00;3716344,00;16110985,00;10355511,00;6167073,00;9340826,00;5675077,00;4810764,00;9569246,00;3117499,00;9189204,00;10640332,00;10250704,00;11658174,00;4658672,00;6619468,00;8614259,00;94,69;19079,00
2014-12-24;16592796,00;9349153,00;11156968,00;13043327,00;9219369,00;11236605,00;2789325,00;4258663,00;7432736,00;9307939,00;2559472,00;19527695,00;10302984,00;3717336,00;16069276,00;10386295,00;6167073,00;9302161,00;5699876,00;4779983,00;9601154,00;3114525,00;9174429,00;1061745,00;10233761,00;11628335,00;4658672,00;667861,00;8591396,00;94,42;190107,00
2014-12-26;16523227,00;9370022,00;11354189,00;13082088,00;9269538,00;11214819,00;2794253,00;4260646,00;7466525,00;9251365,00;2554517,00;19483833,00;10321887,00;3728258,00;16120914,00;10432969,00;6173982,00;9396342,00;5731619,00;4754167,00;9654997,00;3137324,00;9205949,00;1061546,00;10220805,00;11661158,00;467724,00;6653406,00;8639111,00;95,03;191375,00
2014-12-29;1656795,00;9368034,00;11346221,00;13147681,00;9218385,00;11221751,00;2805095,00;4250729,00;7436712,00;9237469,00;254659,00;19557602,00;10399487,00;3691521,00;15939188,00;10459782,00;6214451,00;9422119,00;5726659,00;471147,00;9701862,00;3111551,00;9125178,00;10640332,00;10198878,00;11623362,00;4646944,00;662371,00;8612271,00;95,50;190888,00
2014-12-30;16481487,00;9368034,00;11207767,00;13101965,00;9108208,00;11200955,00;2795239,00;4240811,00;7412859,00;9232507,00;2533709,00;19509752,00;10373621,00;3649821,00;15893509,00;10462761,00;6233205,00;93438,00;5718724,00;4668774,00;9659982,00;3110559,00;9101537,00;10638342,00;10250704,00;11557715,00;4625444,00;6601749,00;8627182,00;94,70;193718,00
2014-12-31;16330428,00;9245804,00;10994608,00;12918102,00;9003935,00;1110886,00;2742015,00;4187255,00;7348262,00;9175932,00;2503982,00;1932234,00;10443262,00;3603156,00;15932237,00;1038431,00;6176944,00;9289273,00;5633414,00;4612177,00;9587194,00;3087761,00;89725,00;10530894,00;10075291,00;11438358,00;4571694,00;6543107,00;8536725,00;94,19;195377,00
